Title,year,pop_under_npl,rate,gini,comparability,source,link,upi,last_submit
RWA,2001,,,,,,,,
RWA,2002,,,,,,,,
RWA,2003,,,,,,,,
RWA,2004,,,,,,,,
RWA,2005,5098314,56.7,52.2,Yes,EICV 2 survey (National Institute of Statistics Rwanda),,,
RWA,2006,,,,,,,,
RWA,2007,,,,,,,,
RWA,2008,,,,,,,,
RWA,2009,,,,,,,,
RWA,2010,4600832,44.9,49,Yes,EICV 3 survey (National Institute of Statistics Rwanda),,,
RWA,2011,,,,,,,,
RWA,2012,,,,,,,,
RWA,2013,4326474,39.1,44.7,No,EICV 4 survey (National Institute of Statistics Rwanda),,,
RWA,2014,,,,,,,,
RWA,2015,,,,,,,,
RWA,2016,4552488,38.2,42.9,Yes,EICV 5 survey  (National institute of Statistics Rwanda) ,,,
RWA,2017,,,,,,,,
RWA,2018,,,,,,,,
RWA,2019,,,,,,,,
RWA,2020,,,,,,,,
RWA,2021,,,,,,,,
RWA,2022,,,,,,,,
RWA,2023,,,,,,,,
RWA,2024,,,,,,,,
SDN,2000,,,,,,,,
SDN,2001,,,,,,,,
SDN,2002,,,,,,,,
SDN,2003,,,,,,,,
SDN,2004,,,,,,,,
SDN,2005,,,,,,,,
SDN,2006,,,,,,,,
SDN,2007,,,,,,,,
SDN,2008,,,,,,,,
SDN,2009,15647538,46.5,,Yes,WDI,,,
SDN,2010,,,,,,,,
SDN,2011,,,,,,,,
SDN,2012,,,,,,,,
SDN,2013,,,,,,,,
SDN,2014,,,,,,,,
SDN,2015,,,,,,,,
SDN,2016,,,,,,,,
SDN,2017,,,,,,,,
SDN,2018,,,,,,,,
SDN,2019,,,,,,,,
SDN,2020,,,,,,,,
SDN,2021,,,,,,,,
SDN,2022,,,,,,,,
SDN,2023,,,,,,,,
SDN,2024,,,,,,,,
SEN,2000,,,,,,,,
SEN,2001,5594242,55.2,,No,,,,
SEN,2002,,,,,,,,
SEN,2003,,,,,,,,
SEN,2004,,,,,,,,
SEN,2005,5434361,48.3,,Yes,,,,
SEN,2006,,,,,,,,
SEN,2007,,,,,,,,
SEN,2008,,,,,,,,
SEN,2009,,,,,,,,
SEN,2010,,,,,,,,
SEN,2011,5867062,43,,Yes,,,Prospere R. Backiny-Yetna,9/18/2024 15:38
SEN,2012,,,,,,,,
SEN,2013,,,,,,,,
SEN,2014,,,,,,,,
SEN,2015,,,,,,,,
SEN,2016,,,,,,,,
SEN,2017,,,,,,,,
SEN,2018,6032000,37.8,35.1,No,,,Moritz Meyer,3/25/2025 12:45
SEN,2019,,,,,,,,
SEN,2020,,,,,,,,
SEN,2021,6553000,37.5,33.4,Yes,,,Moritz Meyer,3/25/2025 12:45
SEN,2022,,,,,,,,
SEN,2023,,,,,,,,
SEN,2024,,,,,,,,
SLB,2000,,,,,,,,
SLB,2001,,,,,,,,
SLB,2002,,,,,,,,
SLB,2003,,,,,,,,
SLB,2004,,,,,,,,
SLB,2005,106664,22.7,,,WDI,,Danielle Victoria Aron,3/26/2025 14:28
SLB,2006,,,,,,,,
SLB,2007,,,,,,,,
SLB,2008,,,,,,,,
SLB,2009,,,,,,,,
SLB,2010,,,,,,,,
SLB,2011,,,,,,,,
SLB,2012,,,,,,,,
SLB,2013,71566,12.7,,,WDI,,,
SLB,2014,,,,,,,,
SLB,2015,,,,,,,,
SLB,2016,,,,,,,,
SLB,2017,,,,,,,,
SLB,2018,,,,,,,,
SLB,2019,,,,,,,,
SLB,2020,,,,,,,,
SLB,2021,,,,,,,,
SLB,2022,,,,,,,,
SLB,2023,,,,,,,,
SLB,2024,,,,,,,,
SLE,2000,,,,,,,,
SLE,2001,,,,,,,,
SLE,2002,,,,,,,,
SLE,2003,3452501,66.4,0.39,No,WDI,,,
SLE,2004,,,,,,,,
SLE,2005,,,,,,,,
SLE,2006,,,,,,,,
SLE,2007,,,,,,,,
SLE,2008,,,,,,,,
SLE,2009,,,,,,,,
SLE,2010,,,,,,,,
SLE,2011,4095462,62.4,0.33,No,Poverty Assessment,,,
SLE,2012,,,,,,,,
SLE,2013,,,,,,,,
SLE,2014,,,,,,,,
SLE,2015,,,,,,,,
SLE,2016,,,,,,,,
SLE,2017,,,,,,,,
SLE,2018,4345287,56.8,0.37,Yes,Poverty assessment,,,
SLE,2019,,,,,,,,
SLE,2020,,,,,,,,
SLE,2021,,,,,,,,
SLE,2022,,,,,,,,
SLE,2023,,,,,,,,
SLE,2024,,,,,,,,
SLV,2000,,,,,,,,
SLV,2001,,,,,,,,
SLV,2002,,,,,,,,
SLV,2003,,,,,,,,
SLV,2004,,,,,,,,
SLV,2005,,,,,,,,
SLV,2006,,,,,,,,
SLV,2007,2104882,34.6,,Yes,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2007-2017,,,
SLV,2008,2444120,40,48,No,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2007-2017,,,
SLV,2009,2319890,37.8,48,Yes,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2007-2017,,,
SLV,2010,2250088,36.5,46,Yes,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2007-2017,,,
SLV,2011,2514179,40.6,44,Yes,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2007-2017,,,
SLV,2012,2146330,34.5,41,Yes,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2007-2017,,,
SLV,2013,1850230,29.6,40,Yes,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2007-2017,,,
SLV,2014,1997418,31.8,38,Yes,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2007-2017,,,
SLV,2015,2203055,34.9,37,Yes,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2007-2017,,,
SLV,2016,2074724,32.7,36,Yes,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2007-2017,,,
SLV,2017,1862333,29.2,34,Yes,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2007-2017,,Sofia Hidalgo Berrios,3/25/2025 10:49
SLV,2018,1747048,26.3,34.7,Yes,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2018,,,
SLV,2019,1528709,22.8,35,Yes,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2019,,Sofia Hidalgo Berrios,3/25/2025 10:49
SLV,2020,1656113,26.2,,No,DIGESTYC - Encuesta de Hogares de Propositos Multiples 2020,,Sofia Hidalgo Berrios,3/25/2025 10:49
SLV,2021,1556153,24.6,,,ONEC - Encuesta de Hogares de Propositos Multiples 2021,,Sofia Hidalgo Berrios,3/25/2025 10:49
SLV,2022,1868448,26.6,,Yes,ONEC - Encuesta de Hogares de Propositos Multiples 2022,,Sofia Hidalgo Berrios,3/25/2025 10:49
SLV,2023,1923201,27.2,,Yes,ONEC - Encuesta de Hogares de Propósitos Múltiples 2023,,Sofia Hidalgo Berrios,3/25/2025 10:49
SLV,2024,,,,,,,Sofia Hidalgo Berrios,3/25/2025 10:49
SOM,2000,,,,,,,,
SOM,2001,,,,,,,,
SOM,2002,,,,,,,,
SOM,2003,,,,,,,,
SOM,2004,,,,,,,,
SOM,2005,,,,,,,,
SOM,2006,,,,,,,,
SOM,2007,,,,,,,,
SOM,2008,,,,,,,,
SOM,2009,,,,,,,,
SOM,2010,,,,,,,,
SOM,2011,,,,,,,,
SOM,2012,,,,,,,,
SOM,2013,,,,,,,,
SOM,2014,,,,,,,,
SOM,2015,,,,,,,,
SOM,2016,,,,,,,,
SOM,2017,,,,,,,,
SOM,2018,,,,,,,,
SOM,2019,,,,,,,,
SOM,2020,,,,,,,,
SOM,2021,,,,,,,,
SOM,2022,,,,,,,,
SOM,2023,,,,,,,,
SOM,2024,,,,,,,,
SRB,2000,,,,,,,,
SRB,2001,,,,,,,,
SRB,2002,,,,,,,,
SRB,2003,,,,,,,,
SRB,2004,,,,,,,,
SRB,2005,,,,,,,,
SRB,2006,,,,,,,,
SRB,2007,,,,,,,,
SRB,2008,,,,,,,,
SRB,2009,,,,,,,,
SRB,2010,,,,,,,,
SRB,2011,,,,,,,,
SRB,2012,1764367,24.5,39.81673,Yes,Eurostat,,,
SRB,2013,1791638,25,38.3,Yes,"NSO, http://www.stat.gov.rs/en-us/oblasti/potrosnja-prihodi-i-uslovi-zivota/",,Zurab Sajaia,3/25/2025 12:43
SRB,2014,1904187,26.7,40,Yes,"NSO, http://www.stat.gov.rs/en-us/oblasti/potrosnja-prihodi-i-uslovi-zivota/",,Zurab Sajaia,3/25/2025 12:44
SRB,2015,1837704,25.9,39.8,Yes,"NSO, http://www.stat.gov.rs/en-us/oblasti/potrosnja-prihodi-i-uslovi-zivota/",,Zurab Sajaia,3/25/2025 12:47
SRB,2016,1813989,25.7,37.8,Yes,"EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. The welfare measure used is income per adult equivalent. Poverty line is relative. Government estimate.",,Zurab Sajaia,3/25/2025 12:44
SRB,2017,1706068,24.3,35.6,Yes,"NSO, http://www.stat.gov.rs/en-us/oblasti/potrosnja-prihodi-i-uslovi-zivota/",,Zurab Sajaia,3/25/2025 12:44
SRB,2018,1605999,23,33.6,Yes,"NSO, Eurostat",,Zurab Sajaia,3/25/2025 12:47
SRB,2019,1555733,22.4,33.8,Yes,"NSO, Eurostat",,Zurab Sajaia,3/25/2025 12:48
SRB,2020,1476413,21.4,33.3,Yes,NSO,,Zurab Sajaia,3/25/2025 12:48
SRB,2021,1380534,20.2,32.6,Yes,NSO,,Zurab Sajaia,3/25/2025 12:49
SRB,2022,1326225,19.9,31.7,Yes,NSO,,Zurab Sajaia,3/25/2025 12:49
SRB,2023,,,,,,,Zurab Sajaia,3/25/2025 12:42
SRB,2024,,,,,,,,
SSD,2000,,,,,,,,
SSD,2001,,,,,,,,
SSD,2002,,,,,,,,
SSD,2003,,,,,,,,
SSD,2004,,,,,,,,
SSD,2005,,,,,,,,
SSD,2006,,,,,,,,
SSD,2007,,,,,,,,
SSD,2008,,,,,,,,
SSD,2009,4893358,50.6,47,Yes,WDI,,,
SSD,2010,,,,,,,,
SSD,2011,,,,,,,,
SSD,2012,,,,,,,,
SSD,2013,,,,,,,,
SSD,2014,,,,,,,,
SSD,2015,,,,,,,,
SSD,2016,,82.3,41,No,,,,
SSD,2017,,,,,,,,
SSD,2018,,,,,,,,
SSD,2019,,,,,,,,
SSD,2020,,,,,,,,
SSD,2021,,,,,,,,
SSD,2022,,,,,,,,
SSD,2023,,,,,,,,
SSD,2024,,,,,,,,
STP,2000,,,,,,,,
STP,2001,,,,,,,,
STP,2002,,,,,,,,
STP,2003,,,,,,,,
STP,2004,,,,,,,,
STP,2005,,,,,,,,
STP,2006,,,,,,,,
STP,2007,,,,,,,,
STP,2008,,,,,,,,
STP,2009,,,,,,,,
STP,2010,,,,,,,,
STP,2011,,,,,,,,
STP,2012,,,,,,,,
STP,2013,,,,,,,,
STP,2014,,,,,,,,
STP,2015,,,,,,,,
STP,2016,,,,,,,,
STP,2017,,55.54,40.7,No,IOF2017,,Mohamed Ould Abdallah Boly,9/13/2024 17:48
STP,2018,,,,,,,,
STP,2019,,,,,,,,
STP,2020,,,,,,,,
STP,2021,,,,,,,,
STP,2022,,,,,,,,
STP,2023,,,,,,,,
STP,2024,,,,,,,,
SUR,2000,,,,,,,,
SUR,2001,,,,,,,,
SUR,2002,,,,,,,,
SUR,2003,,,,,,,,
SUR,2004,,,,,,,,
SUR,2005,,,,,,,,
SUR,2006,,,,,,,,
SUR,2007,,,,,,,,
SUR,2008,,,,,,,,
SUR,2009,,,,,,,,
SUR,2010,,,,,,,,
SUR,2011,,,,,,,,
SUR,2012,,,,,,,,
SUR,2013,,,,,,,,
SUR,2014,,,,,,,,
SUR,2015,,,,,,,,
SUR,2016,,,,,,,,
SUR,2017,,,,,,,,
SUR,2018,,,,,,,,
SUR,2019,,,,,,,,
SUR,2020,,,,,,,,
SUR,2021,,,,,,,,
SUR,2022,,,,,,,,
SUR,2023,,,,,,,,
SUR,2024,,,,,,,,
SWZ,2000,,,53.11352,,,,,
SWZ,2001,740320,69,,No,Swaziland Centrral Statistics Office,,,
SWZ,2002,,,,,,,,
SWZ,2003,,,,,,,,
SWZ,2004,,,,,,,,
SWZ,2005,,,,,,,,
SWZ,2006,,,,,,,,
SWZ,2007,,,,,,,,
SWZ,2008,,,,,,,,
SWZ,2009,743825,63,51.4526,Yes,Swaziland Centrral Statistics Office,,,
SWZ,2010,,,,,,,,
SWZ,2011,,,,,,,,
SWZ,2012,,,,,,,,
SWZ,2013,,,,,,,,
SWZ,2014,,,,,,,,
SWZ,2015,,,,,,,,
SWZ,2016,,,,,,,,
SWZ,2017,805313,58.9,,Yes,Swaziland Centrral Statistics Office,,,
SWZ,2018,,,,,,,,
SWZ,2019,,,,,,,,
SWZ,2020,,,,,,,,
SWZ,2021,,,,,,,,
SWZ,2022,,,,,,,,
SWZ,2023,,,,,,,,
SWZ,2024,,,,,,,,
SYC,2000,,,,,,,,
SYC,2001,,,,,,,,
SYC,2002,,,,,,,,
SYC,2003,,,,,,,,
SYC,2004,,,,,,,,
SYC,2005,,,,,,,,
SYC,2006,,,,,,,,
SYC,2007,,,,,,,,
SYC,2008,,,,,,,,
SYC,2009,,,,,,,,
SYC,2010,,,,,,,,
SYC,2011,,,,,,,,
SYC,2012,,,,,,,,
SYC,2013,36156,39.3,46.82279,No,,,,
SYC,2014,,,,,,,,
SYC,2015,,,,,,,,
SYC,2016,,,,,,,,
SYC,2017,,,,,,,,
SYC,2018,,25.3,29.9,,,,,
SYC,2019,,,,,,,,
SYC,2020,,,,,,,,
SYC,2021,,,,,,,,
SYC,2022,,,,,,,,
SYC,2023,,,,,,,,
SYC,2024,,,,,,,,
SYR,2000,,,,,,,,
SYR,2001,,,,,,,,
SYR,2002,,,,,,,,
SYR,2003,,,,,,,,
SYR,2004,,30.1,,,WDI,,,
SYR,2005,,,,,,,,
SYR,2006,,,,,,,,
SYR,2007,,35.2,,,WDI,,,
SYR,2008,,,,,,,,
SYR,2009,,,,,,,,
SYR,2010,,,,,,,,
SYR,2011,,,,,,,,
SYR,2012,,,,,,,,
SYR,2013,,,,,,,,
SYR,2014,,,,,,,,
SYR,2015,,,,,,,,
SYR,2016,,,,,,,,
SYR,2017,,,,,,,,
SYR,2018,,,,,,,,
SYR,2019,,,,,,,,
SYR,2020,,,,,,,,
SYR,2021,,,,,,,,
SYR,2022,,,,,,,,
SYR,2023,,,,,,,,
SYR,2024,,,,,,,,
TCD,2000,,,,,,,,
TCD,2001,,,,,,,,
TCD,2002,4932926,54.8,,Yes,WDI,,,
TCD,2003,,,,,,,,
TCD,2004,,,,,,,,
TCD,2005,,,,,,,,
TCD,2006,,,,,,,,
TCD,2007,,,,,,,,
TCD,2008,,,,,,,,
TCD,2009,,,,,,,,
TCD,2010,,,,,,,,
TCD,2011,5738800,46.7,,Yes,WDI,,,
TCD,2012,,,,,,,,
TCD,2013,,,,,,,,
TCD,2014,,,,,,,,
TCD,2015,,,,,,,,
TCD,2016,,,,,,,,
TCD,2017,,,,,,,,
TCD,2018,6495006,42.3,33.4,No,INSEED,,,
TCD,2019,,,,,,,,
TCD,2020,,,,,,,,
TCD,2021,,,,,,,Aboudrahyme Savadogo,13 septembre 2024 5:31
TCD,2022,7940045,44.8,34.3,Yes,INSEED,,Aboudrahyme Savadogo,13 septembre 2024 5:36
TCD,2023,,,,,,,,
TCD,2024,,,,,,,,
TGO,2000,,,,,,,,
TGO,2001,,,,,,,,
TGO,2002,,,,,,,,
TGO,2003,,,,,,,,
TGO,2004,,,,,,,,
TGO,2005,,,,,,,,
TGO,2006,3601918,61.7,,Yes,INSEED,,,
TGO,2007,,,,,,,,
TGO,2008,,,,,,,,
TGO,2009,,,,,,,,
TGO,2010,,,,,,,,
TGO,2011,3920739,58.7,,Yes,INSEED,,,
TGO,2012,,,,,,,,
TGO,2013,,,,,,,,
TGO,2014,,,,,,,,
TGO,2015,4086658,55.1,43,Yes,INSEED,,,
TGO,2016,,,,,,,,
TGO,2017,,,,,,,,
TGO,2018,3637191,45.5,38.1,No,INSEED,,,
TGO,2019,,,,,,,,
TGO,2020,,,,,,,,
TGO,2021,3786435,43.8,34.1,Yes,INSEED,,Elizabeth Mary Foster,9/18/2024 14:35
TGO,2022,,,,,,,,
TGO,2023,,,,,,,,
TGO,2024,,,,,,,,
THA,2000,,42.33,42.83367,,NESDC,,,
THA,2001,,,,,,,,
THA,2002,,32.44,41.9445,Yes,NESDC,,,
THA,2003,,,,,,,,
THA,2004,,26.76,42.54031,Yes,NESDC,,,
THA,2005,,,,,,,Danielle Victoria Aron,3/26/2025 14:29
THA,2006,,21.94,41.81903,Yes,NESDC,,,
THA,2007,,20.04,39.8,Yes,NESDC,,,
THA,2008,,20.43,40.5,Yes,NESDC,,,
THA,2009,,17.88,39.8,Yes,NESDC,,,
THA,2010,,16.37,39.6,Yes,NESDC,,,
THA,2011,,13.22,37.45903,Yes,NESDC,,,
THA,2012,,12.64,39.25667,Yes,NESDC,,,
THA,2013,,10.94,37.84711,Yes,NESDC,,,
THA,2014,,10.53,37.1,Yes,NESDC,,,
THA,2015,,7.21,35.98733,Yes,NESDC,,,
THA,2016,5324800,8.61,36.73,Yes,NESDC,,,
THA,2017,,7.87,36.3972,Yes,NESDC,,,
THA,2018,,9.85,36.2458,Yes,NESDC,,,
THA,2019,,6.24,34.8,Yes,NESDC,,,
THA,2020,,6.84,35,Yes,NESDC,,,
THA,2021,,6.32,35,Yes,NESDC,,,
THA,2022,,5.43,34.3,Yes,NESDC,,Tanida Arayavechkit,9/13/2024 16:20
THA,2023,,,,,,,,
THA,2024,,,,,,,,
TJK,2000,,,,,,,,
TJK,2001,,,,,,,,
TJK,2002,,,,,,,,
TJK,2003,,,,,,,,
TJK,2004,,,,,,,,
TJK,2005,,,,,,,,
TJK,2006,,,,,,,,
TJK,2007,,,,,,,,
TJK,2008,,,,,,,,
TJK,2009,,,,,,,,
TJK,2010,,,32,,,,Alisher Rajabov,4/6/2025 11:32
TJK,2011,,,,,,,,
TJK,2012,,,,,,,,
TJK,2013,,34.3,,Yes,TajStat,,,
TJK,2014,,32,,Yes,TajStat,,,
TJK,2015,,31.3,,Yes,TajStat,,,
TJK,2016,,30.3,,Yes,TajStat,,,
TJK,2017,,29.5,,Yes,TajStat,,,
TJK,2018,,27.4,,Yes,TajStat,,,
TJK,2019,,26.3,27,Yes,TajStat,,Alisher Rajabov,4/6/2025 11:32
TJK,2020,,,,,,,Alisher Rajabov,4/6/2025 11:33
TJK,2021,,25.6,32,No,TajStat,,Alisher Rajabov,4/6/2025 11:33
TJK,2022,,21.7,39,Yes,TajStat,,Alisher Rajabov,4/6/2025 11:33
TJK,2023,,20.4,38,Yes,TajStat,,Alisher Rajabov,4/6/2025 11:33
TJK,2024,,,,,,,Alisher Rajabov,4/6/2025 11:33
TLS,2000,,,,,,,,
TLS,2001,323989,36.3,35.93529,No,WDI,,,
TLS,2002,,,,,,,,
TLS,2003,,,,,,,,
TLS,2004,,,,,,,,
TLS,2005,,,,,,,,
TLS,2006,,,,,,,,
TLS,2007,536746,50.4,,Yes,WDI,,Cigdem Celik,4/16/2025 10:52
TLS,2008,,,,,,,,
TLS,2009,,,,,,,,
TLS,2010,,,,,,,,
TLS,2011,,,,,,,,
TLS,2012,,,,,,,,
TLS,2013,,,,,,,,
TLS,2014,506956,41.8,28.65293,Yes,WDI,,,
TLS,2015,,,,,,,,
TLS,2016,,,,,,,,
TLS,2017,,,,,,,,
TLS,2018,,,,,,,,
TLS,2019,,,,,,,,
TLS,2020,,,,,,,,
TLS,2021,,,,,,,,
TLS,2022,,,,,,,,
TLS,2023,,,,,,,,
TLS,2024,,,,,,,,
TON,2000,,,,,,,,
TON,2001,15975,16.2,,No,WDI,,,
TON,2002,,,,,,,,
TON,2003,,,,,,,,
TON,2004,,,,,,,,
TON,2005,,,,,,,,
TON,2006,,,,,,,,
TON,2007,,,,,,,,
TON,2008,,,,,,,,
TON,2009,23311,22.5,,Yes,WDI,,Danielle Victoria Aron,3/26/2025 14:29
TON,2010,,,,,,,,
TON,2011,,,,,,,,
TON,2012,,,,,,,,
TON,2013,,,,,,,,
TON,2014,,,,,,,,
TON,2015,,,,,,,,
TON,2016,,,,,,,,
TON,2017,,,,,,,,
TON,2018,,,,,,,,
TON,2019,,,,,,,,
TON,2020,,,,,,,,
TON,2021,20661,20.62,,No,Tonga Statistics Department,,,
TON,2022,,,,,,,,
TON,2023,,,,,,,,
TON,2024,,,,,,,,
TUN,2000,2463596,25.4,,,WDI,,,
TUN,2001,,,,,,,,
TUN,2002,,,,,,,,
TUN,2003,,,,,,,,
TUN,2004,,,,,,,,
TUN,2005,2333673,23.1,37.73338,Yes,WDI,,,
TUN,2006,,,,,,,,
TUN,2007,,,,,,,,
TUN,2008,,,,,,,,
TUN,2009,,,,,,,,
TUN,2010,2181186,20.5,35.80826,Yes,WDI,,,
TUN,2011,,,,,,,,
TUN,2012,,,,,,,,
TUN,2013,,,,,,,,
TUN,2014,,,,,,,,
TUN,2015,1713596,15.2,32.81588,Yes,WDI,,,
TUN,2016,,,,,,,,
TUN,2017,,,,,,,,
TUN,2018,,,,,,,,
TUN,2019,,,,,,,,
TUN,2020,,,,,,,,
TUN,2021,1952800,16.6,35.3,Yes,National Statistical Institute (INS) ,,,
TUN,2022,,,,,,,,
TUN,2023,,,,,,,,
TUN,2024,,,,,,,,
TUR,2000,,,,,,,,
TUR,2001,16291500,25,,No,EUROSTAT,,,
TUR,2002,,,41.39638,,,,,
TUR,2003,,,42.18434,,,,,
TUR,2004,,,41.28751,,,,,
TUR,2005,12548000,18.55,42.8,No,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),,Elizaveta Perova,9/12/2024 11:50
TUR,2006,11163000,16.3,40.6,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),,Elizaveta Perova,9/12/2024 11:50
TUR,2007,11580000,16.73,40.5,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),,Elizaveta Perova,9/12/2024 11:50
TUR,2008,12097000,17.15,41.5,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),,Elizaveta Perova,9/12/2024 11:48
TUR,2009,12025000,16.9,40.2,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),,Elizaveta Perova,9/12/2024 11:48
TUR,2010,11670000,16.12,40.4,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),,Elizaveta Perova,9/12/2024 11:48
TUR,2011,11998000,16.3,40.2,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),,Elizaveta Perova,9/12/2024 11:48
TUR,2012,11137000,14.96,40,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),,Elizaveta Perova,9/12/2024 11:46
TUR,2013,11332000,15,39.1,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),,Elizaveta Perova,9/11/2024 14:45
TUR,2014,11219000,14.7,39.7,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),,Elizaveta Perova,9/11/2024 14:44
TUR,2015,11026000,14.3,40.4,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),,Elizaveta Perova,9/11/2024 14:44
TUR,2016,10622000,13.5,40.5,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),,Elizaveta Perova,9/11/2024 14:44
TUR,2017,11091000,13.9,40.8,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),,Elizaveta Perova,9/11/2024 14:44
TUR,2018,11641000,14.4,39.5,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),,Elizaveta Perova,9/11/2024 14:44
TUR,2019,12267000,15,41,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),,Elizaveta Perova,9/11/2024 14:43
TUR,2020,11936000,14.4,40.1,Yes,TurkStat. Poverty line is relative. Government estimate. (www.tuik.gov.tr),,Elizaveta Perova,9/11/2024 14:43
TUR,2021,12000000,14.4,41.5,Yes,TurkStat. Poverty line is relative.,,Elizaveta Perova,9/10/2024 15:06
TUR,2022,11303000,13.5,42,Yes,TurkStat. Poverty line is relative.,,Elizaveta Perova,3/25/2025 11:22
TUR,2023,11457000,13.6,41.3,Yes,TurkStat. Poverty line is relative.,https://www.tuik.gov.tr/Home/Index,Elizaveta Perova,3/25/2025 11:23
TUR,2024,,,,,,,,
TUV,2000,,,,,,,,
TUV,2001,,,,,,,,
TUV,2002,,,,,,,,
TUV,2003,,,,,,,,
TUV,2004,,,,,,,,
TUV,2005,,,,,,,,
TUV,2006,,,,,,,,
TUV,2007,,,,,,,,
TUV,2008,,,,,,,,
TUV,2009,,,,,,,,
TUV,2010,2770,26.3,,,WDI,,Danielle Victoria Aron,3/26/2025 14:29
TUV,2011,,,,,,,,
TUV,2012,,,,,,,,
TUV,2013,,,,,,,,
TUV,2014,,,,,,,,
TUV,2015,,,,,,,,
TUV,2016,,,,,,,,
TUV,2017,,,,,,,,
TUV,2018,,,,,,,,
TUV,2019,,,,,,,,
TUV,2020,,,,,,,,
TUV,2021,,,,,,,,
TUV,2022,,,,,,,,
TUV,2023,,,,,,,,
TZA,2000,12167383,35.6,36,,Tanzania Mainland Household Budget Survey,,,
TZA,2001,,,,,,,,
TZA,2002,,,,,,,,
TZA,2003,,,,,,,,
TZA,2004,,,,,,,,
TZA,2005,,,,,,,,
TZA,2006,,,,,,,,
TZA,2007,13171622,34.4,40.2791,Yes,Tanzania Mainland Household Budget Survey,,,
TZA,2008,,,,,,,,
TZA,2009,,,,,,,,
TZA,2010,,,,,,,,
TZA,2011,11920179,28.2,37.78315,Yes,Tanzania Mainland Household Budget Survey,,,
TZA,2012,,,,,,,,
TZA,2013,,,,,,,,
TZA,2014,,,,,,,,
TZA,2015,,,,,,,,
TZA,2016,,,,,,,,
TZA,2017,,,,,,,,
TZA,2018,,26.4,39.5,Yes,Tanzania Mainland Household Budget Survey,,,
TZA,2019,,,,,,,,
TZA,2020,,,,,,,,
TZA,2021,,,,,,,,
TZA,2022,,,,,,,,
TZA,2023,,,,,,,,
TZA,2024,,,,,,,,
UGA,2000,,,,,,,,
UGA,2001,,,,,,,,
UGA,2002,9978603,38.8,45.17233,Yes,UBOS,,,
UGA,2003,,,,,,,,
UGA,2004,,,,,,,,
UGA,2005,8877165,31.1,42.94474,Yes,UBOS,,,
UGA,2006,,,,,,,,
UGA,2007,,,,,,,,
UGA,2008,,,,,,,,
UGA,2009,8029114,24.5,44.19556,Yes,UBOS,,,
UGA,2010,,,,,,,Kristina Noelle Vaughan,3/19/2025 13:52
UGA,2011,,,,,,,,
UGA,2012,7152439,19.7,41.00997,Yes,UBOS,,,
UGA,2013,,,,,,,,
UGA,2014,,,,,,,,
UGA,2015,,,,,,,,
UGA,2016,8878425,21.4,42.75369,Yes,UBOS,,,
UGA,2017,,,,,,,,
UGA,2018,,,,,,,,
UGA,2019,,20.3,42.7071,Yes,UBOS,,Kristina Noelle Vaughan,9/13/2024 14:37
UGA,2020,,,,,,,,
UGA,2021,,,,,,,,
UGA,2022,,,,,,,,
UGA,2023,,,,,,,,
UGA,2024,,,,,,,,
UKR,2000,,,,,,,,
UKR,2001,,,,,,,,
UKR,2002,,,29.0457,Yes,WDI,,Judy Yang,3/19/2025 12:18
UKR,2003,,,28.66489,Yes,WDI,,Judy Yang,3/19/2025 12:18
UKR,2004,,,28.93402,Yes,WDI,,Judy Yang,3/19/2025 12:18
UKR,2005,,,29.02071,Yes,WDI,,Judy Yang,3/19/2025 12:18
UKR,2006,,,29.79439,Yes,WDI,,Judy Yang,3/19/2025 12:18
