Title,year,population_wdi,pop_under_npl,rate,gini,comparability,source,link
URY,2017,3422200,270354,7.9,38,Yes,INE Uruguay,
URY,2018,3427042,277590,8.1,38,Yes,INE Uruguay,
URY,2019,3428409,301700,8.8,38.3,Yes,INE Uruguay,
URY,2020,3429086,397774,11.6,38.7,No,INE Uruguay,
URY,2021,3426260,363184,10.6,38.4,No,INE Uruguay,
URY,2022,3422794,338857,9.9,38.9,No,INE Uruguay,
URY,2023,3423108,674352,19.7,41.7,No,INE Uruguay,https://www.gub.uy/instituto-nacional-estadistica/comunicacion/publicaciones/estimacion-pobreza-metodo-del-ingreso-ano-2023
URY,2024,3577000,618821,17.3,40.5,Yes,INE Uruguay,https://www.gub.uy/instituto-nacional-estadistica/pobreza
UZB,2000,24650400,,,,,,
UZB,2001,24964450,,,,,,
UZB,2002,25271850,,,,,,
UZB,2003,25567650,,,,,,
UZB,2004,25864350,,,,,,
UZB,2005,26167000,,,,,,
UZB,2006,26488250,,,,,,
UZB,2007,26868000,,,,,,
UZB,2008,27302800,,,,,,
UZB,2009,27767400,,,,,,
UZB,2010,28562400,,,,,,
UZB,2011,29339400,,,,,,
UZB,2012,29774500,,,,No,,
UZB,2013,30243200,,,,No,,
UZB,2014,30757700,,,,,,
UZB,2015,31298900,,,,,,
UZB,2016,31847900,,,,,,
UZB,2017,32388600,,,,,,
UZB,2018,32956100,,,,,,
UZB,2019,33580350,,,,,,
UZB,2020,34232050,,,,,,
UZB,2021,34915100,,16.96,,Yes,,
UZB,2022,35648100,,14.12,31.185,Yes,,
UZB,2023,36412350,,11.046,34.541,Yes,,
UZB,2024,36714382,,8.88,34.563,Yes,,
VNM,2000,79001142,,,,,,
VNM,2001,79817777,,,,,,
VNM,2002,80642308,,,,,,
VNM,2003,81475825,,,,,,
VNM,2004,82311227,,,,,,
VNM,2005,83142095,,,,,,
VNM,2006,83951800,,,,,,
VNM,2007,84762269,,,,,,
VNM,2008,85597241,,,,,,
VNM,2009,86482923,,,,,,
VNM,2010,87411012,,,,,,
VNM,2011,88349117,,,,,,
VNM,2012,89301326,,,,,,
VNM,2013,90267739,,,,,,
VNM,2014,91235504,,,,,,
VNM,2015,92191398,,,,,,
VNM,2016,93126529,8700355,9.2,,Yes,General Statistics Office of Vietnam,
VNM,2017,94033048,7547723,7.9,,Yes,General Statistics Office of Vietnam,
VNM,2018,94914330,6496747,6.8,,Yes,General Statistics Office of Vietnam,
VNM,2019,95776716,,5.7,,Yes,General Statistics Office of Vietnam,
VNM,2020,96648685,,4.8,,Yes,General Statistics Office of Vietnam,
VNM,2021,97468029,,4.4,,Yes,"

General Statistics Office of Vietnam
",
VNM,2022,98186856,,4.2,,Yes,"General Statistics Office of Vietnam
",
VNM,2023,98858950,,,,,,
VNM,2024,99497681,,,,,,
VUT,2000,192074,,,,,,
VUT,2001,197034,,,,,,
VUT,2002,202125,,,,,,
VUT,2003,207258,,,,,,
VUT,2004,212422,,,,,,
VUT,2005,217632,,,,,,
VUT,2006,222923,,,,,,
VUT,2007,228345,,,,,,
VUT,2008,233952,,,,,,
VUT,2009,239689,,,,,,
VUT,2010,245453,30009,12.7,,No,WDI,
VUT,2011,251294,,,,,,
VUT,2012,257313,,,,,,
VUT,2013,263534,,,,,,
VUT,2014,269927,,,,,,
VUT,2015,276438,,,,,,
VUT,2016,283218,,,,,,
VUT,2017,290239,,,,,,
VUT,2018,297298,,,,,,
VUT,2019,304404,,,,,,
VUT,2020,311685,47223,15.9,,No,,
VUT,2021,319137,,,,,,
VUT,2022,326740,,,,,,
VUT,2023,334506,,,,,,
VUT,2024,342325,,,,,,
WSM,2000,184008,,,,,,
WSM,2001,185530,,,,,,
WSM,2002,186630,,22.9,,Yes,Official national figure,
WSM,2003,187440,,,,,,
WSM,2004,188073,,,,,,
WSM,2005,188626,,,,,,
WSM,2006,189379,,,,,,
WSM,2007,190478,,,,,,
WSM,2008,191787,49368,26.9,42.04655,Yes,Official national figure,
WSM,2009,193176,,,,,,
WSM,2010,194672,,,,,,
WSM,2011,196351,,,,,,
WSM,2012,198124,,,,,,
WSM,2013,199939,35862,18.8,38.73181,Yes,Official national figure,
WSM,2014,201757,,,,,,
WSM,2015,203571,,,,,,
WSM,2016,205544,,,,,,
WSM,2017,207630,,,,,,
WSM,2018,209701,43559,21.9,,Yes,Official national figure,
WSM,2019,211905,,,,,,
WSM,2020,214929,,,,,,
WSM,2021,218764,,,,,,
WSM,2022,222382,,,,,,
WSM,2023,225681,,,,,,
WSM,2024,228966,,,,,,
XKX,2000,1823286,,,,,,
XKX,2001,1840256,,,,,,
XKX,2002,1846786,,,,,,
XKX,2003,1839425,642207,37.7,,Yes,Official Reports from WB (2007),
XKX,2004,1832239,744920,43.7,,Yes,Official Reports from WB (2007),
XKX,2005,1825050,593611,34.8,,Yes,Official Reports from WB (2007),
XKX,2006,1817659,773791,45,,Yes,Official Reports from WB (2007),
XKX,2007,1810222,,,,,,
XKX,2008,1803370,,,,,,
XKX,2009,1797466,607709,34.5,31.78172,Yes,"Official Reports from KAS and WB (2012-2015, 2009-2011) and WB Kosovo Poverty Assessment 2007",
XKX,2010,1792563,518499,29.2,33.2543,Yes,"Official Reports from KAS and WB (2012-2015, 2009-2011) and WB Kosovo Poverty Assessment 2007",
XKX,2011,1799338,531927,29.7,27.83175,Yes,"Official Reports from KAS and WB (2012-2015, 2009-2011) and WB Kosovo Poverty Assessment 2007",
XKX,2012,1807106,415774,22.9,28.97227,No,"Official Reports from KAS and WB (2012-2015, 2009-2011) and WB Kosovo Poverty Assessment 2007",
XKX,2013,1818117,320431,17.6,26.30659,Yes,"Official Reports from KAS and WB (2012-2015, 2009-2011) and WB Kosovo Poverty Assessment 2007",
XKX,2014,1812771,380843,21.1,27.27017,Yes,"Official Reports from KAS and WB (2012-2015, 2009-2011) and WB Kosovo Poverty Assessment 2007",
XKX,2015,1788196,311802,17.6,26.45415,Yes,"Official Reports from KAS and WB (2012-2015, 2009-2011) and WB Kosovo Poverty Assessment 2007",
XKX,2016,1777557,,,,,Official Reports from KAS,
XKX,2017,1791003,,,,,Official Reports from KAS,
XKX,2018,1797085,,,,,Official Reports from KAS,
XKX,2019,1788878,,,,,Official Reports from KAS,
XKX,2020,1790133,,,,,Official Reports from KAS,
XKX,2021,1786038,,,,,Official Reports from KAS,
XKX,2022,1768086,,,,,,
XKX,2023,1756374,,,,,,
XKX,2024,1770233,,,,,,
YEM,2000,18628700,,,,,,
YEM,2001,19143457,,,,,,
YEM,2002,19660653,,,,,,
YEM,2003,20188799,,,,,,
YEM,2004,20733406,,,,,,
YEM,2005,21320671,7162859,34.8,34.73233,Yes,WDI,
YEM,2006,21966298,,,,,,
YEM,2007,22641538,,,,,,
YEM,2008,23329004,,,,,,
YEM,2009,24029589,,,,,,
YEM,2010,24743946,,,,,,
YEM,2011,25475610,,,,,,
YEM,2012,26223391,,,,,,
YEM,2013,26984002,,,,,,
YEM,2014,27753304,12755715,48.6,36.70709,No,WDI,
YEM,2015,28516545,,,,,,
YEM,2016,29274002,,,,,,
YEM,2017,30034389,,,,,,
YEM,2018,30790513,,,,,,
YEM,2019,31546691,,,,,,
YEM,2020,32284046,,,,,,
YEM,2021,32981641,,,,,,
YEM,2022,33696614,,,,,,
YEM,2023,34449825,,,,,,
YEM,2024,35219852,,,,,,
ZAF,2000,46813266,,,,,,
ZAF,2001,47229714,,,,,,
ZAF,2002,47661514,,,,,,
ZAF,2003,48104048,,,,,,
ZAF,2004,48556071,,,,,,
ZAF,2005,49017147,32514510,66.6,,No,WDI,
ZAF,2006,49491756,,,,,,
ZAF,2007,49996094,,,,,,
ZAF,2008,50565812,31305932,62.1,,Yes,WDI,
ZAF,2009,51170779,,,,,,
ZAF,2010,51784921,27443040,53.2,,Yes,WDI,
ZAF,2011,52443325,,,,,,
ZAF,2012,53145033,,,,,,
ZAF,2013,53873616,,,,,,
ZAF,2014,54729551,30269462,55.5,,Yes,WDI,
ZAF,2015,55876504,,,,,,
ZAF,2016,56422274,,,,,,
ZAF,2017,56641209,,,,,,
ZAF,2018,57339635,,,,,,
ZAF,2019,58087055,,,,,,
ZAF,2020,58801927,,,,,,
ZAF,2021,59392255,,,,,,
ZAF,2022,59893885,,,,,,
ZAF,2023,60414495,,,,,,
ZAF,2024,61097755,,,,,,
ZMB,2000,9891136,,,,,,
ZMB,2001,10191964,,,,,,
ZMB,2002,10508294,,,,,,
ZMB,2003,10837973,,,,,,
ZMB,2004,11188040,,,54.29478,,,
ZMB,2005,11564870,,,,,,
ZMB,2006,11971567,,,54.61751,,,
ZMB,2007,12402073,,,,,,
ZMB,2008,12852966,,,,,,
ZMB,2009,13318087,,,,,,
ZMB,2010,13792086,7894519,57,50.4,No,,
ZMB,2011,14265814,,,,,,
ZMB,2012,14744658,,,,,,
ZMB,2013,15234976,,,,,,
ZMB,2014,15737793,,,,,,
ZMB,2015,16248230,8758719,54.4,54.6,Yes,,
ZMB,2016,16767761,,,,,,
ZMB,2017,17298054,,,,,,
ZMB,2018,17835893,,,,,,
ZMB,2019,18380477,,,,,,
ZMB,2020,18927715,,,,,,
ZMB,2021,19473125,,,,,,
ZMB,2022,20017675,11766461,60,50.7,Yes,,
ZMB,2023,20569737,,,,,,
ZMB,2024,21134695,,,,,,
ZWE,2000,11834676,,,,,,
ZWE,2001,11910978,3839500,32.2,,No,Poverty Income and Consumption Expenditure Survey (PICES) 2001/02,
ZWE,2002,11984644,,,,,,
ZWE,2003,12075828,,,,,,
ZWE,2004,12160881,,,,,,
ZWE,2005,12224753,,,,,,
ZWE,2006,12330490,,,,,,
ZWE,2007,12450568,,,,,,
ZWE,2008,12550347,,,,,,
ZWE,2009,12679810,,,,,,
ZWE,2010,12839771,,,,,,
ZWE,2011,13025785,2901221,22.5,43,Yes,Poverty Income and Consumption Expenditure Survey (PICES) 2011/12.,
ZWE,2012,13265331,,,,,,
ZWE,2013,13555422,,,,,,
ZWE,2014,13855753,,,,,,
ZWE,2015,14154937,,,,,,
ZWE,2016,14452704,,,,,,
ZWE,2017,14751101,4327970,30.4,44.7,Yes,Poverty Income and Consumption Expenditure Survey (PICES) 2017.,
ZWE,2018,15052184,,,,,,
ZWE,2019,15354608,5609214,38.3,50.4,Yes,Mini-PICES 2019 (April/ May 2019),
ZWE,2020,15669666,,,,,,
ZWE,2021,15993524,,,,,,
ZWE,2022,16320537,,,,,,
ZWE,2023,16665409,,,,,,
ZWE,2024,17020321,,,,,,
